id,company_name,phone,email,city,source,source_id,extra_json
travel-0211,Organic Naftalan Oil,,,Bakı,ew_travel_agencies_xlsx,2433395,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2433395""], ""agent_codes"": [""Organic Naftalan Oil medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0212,Ostrovok.ru,,,Bakı,ew_travel_agencies_xlsx,2274659,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2274659""], ""agent_codes"": [""Ostrovok.ru""], ""rate_codes"": [""Ostrovok.ru""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0213,P.M,,,Bakı,ew_travel_agencies_xlsx,3500621,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3500621""], ""agent_codes"": [""P.M""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0214,Panda Travel,,,Bakı,turlar.az,turlar-0068,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/panda-travel-1295"", ""listings_count"": """", ""description_snippet"": ""&quot;PANDA Travel&quot; Turizm Agentliyi - Daxili turlar , xarici turlar, aviabilet, transfer ve ote""}"
travel-0215,Passport Travel MMC,,,Bakı,trippost.az,trippost-0060,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/passport-travel-mmc/"", ""slug"": ""passport-travel-mmc"", ""tagline"": """"}"
travel-0216,Pegas İncoming MMC,0512078133,,Bakı,ew_travel_agencies_xlsx,2446854,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2446854""], ""agent_codes"": [""Pegas incoming Travel Medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [""İbrahim bəy""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0217,PERFECT TRAVEL,(099) 8321333,,Bakı,turlar.az,turlar-0069,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/perfect-travel-1321"", ""listings_count"": ""31"", ""description_snippet"": ""&quot;PERFECT TRAVEL&quot; milli turizmin inkişafına öz töhfəsini vermiş, bu sahədə öz xidmətlərilə tanınmı""}"
travel-0218,Premier Holidays,,,Bakı,turlar.az,turlar-0070,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/premier-holidays-1331"", ""listings_count"": """", ""description_snippet"": ""Ölkəxarici ,Ölkədaxili turların təşkili.Guvenli partner.Sizin Zövqlü səyahətiniz üçün xidmətinizdəyi""}"
travel-0219,Premium Akmaral Sayahat,,,Bakı,ew_travel_agencies_xlsx,2943178,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2943178""], ""agent_codes"": [""Premium Akmaral Sayahat Medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0220,Premium Facebook,,,Bakı,ew_travel_agencies_xlsx,3526566,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3526566""], ""agent_codes"": [""Premium Facebook""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0221,Premium Medical tours,,,Bakı,ew_travel_agencies_xlsx,3525614,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3525614""], ""agent_codes"": [""Premium Medical tours""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0222,Premium Nafdan travel,,,Bakı,ew_travel_agencies_xlsx,3525619,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3525619""], ""agent_codes"": [""Premium Nafdan travel""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0223,Premium Naftalan booking,,,Bakı,ew_travel_agencies_xlsx,3525586,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3525586""], ""agent_codes"": [""Premium Naftalan booking""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0224,Premium Naftalan Kamel,,,Bakı,ew_travel_agencies_xlsx,3525592,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3525592""], ""agent_codes"": [""Premium Naftalan Kamel""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0225,Premium Naftalan Med medical,,,Bakı,ew_travel_agencies_xlsx,3525627,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3525627""], ""agent_codes"": [""Premium Naftalan Med medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0226,Premium paket Walkin,,,Bakı,ew_travel_agencies_xlsx,2761974,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2761974""], ""agent_codes"": [""Premium paket Walkin""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0227,Premium RN travel,,,Bakı,ew_travel_agencies_xlsx,3525608,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3525608""], ""agent_codes"": [""Premium RN travel""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0228,Premium Sanatoriums booking,,,Bakı,ew_travel_agencies_xlsx,3525581,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3525581""], ""agent_codes"": [""Premium Sanatoriums booking""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0229,Premium Sultan Travel medical,,,Bakı,ew_travel_agencies_xlsx,3501640,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3501640""], ""agent_codes"": [""Premium Sultan Travel medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0230,Premium Viva travel,,,Bakı,ew_travel_agencies_xlsx,3525596,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3525596""], ""agent_codes"": [""Premium Viva travel""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0231,Premium Vİta travel,,,Bakı,ew_travel_agencies_xlsx,3525601,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3525601""], ""agent_codes"": [""Premium Vita travel""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0232,PREMİUM TRAVEL,(055) 3775357,,Bakı,turlar.az,turlar-0071,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/premium-travel-1320"", ""listings_count"": ""34"", ""description_snippet"": ""PREMİUM ~ TRAVEL MMC sizlər üçün Ölkə Daxili 1 Günlük 2 Günlük və 3 Günlük, Məktəbli və Qurup Turlari""}"
travel-0233,Prestige travel medical,,,Bakı,ew_travel_agencies_xlsx,2680132,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2680132""], ""agent_codes"": [""Prestige travel medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0234,Qafar Vəliyev,0772953596,,Bakı,ew_travel_agencies_xlsx,2200065,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2200065""], ""agent_codes"": [""Taksi Qafar Vəliyev""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0235,R-travel&Tour,,,Bakı,trippost.az,trippost-0061,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/r-traveltour/"", ""slug"": ""r-traveltour"", ""tagline"": """"}"
travel-0236,Radio walkin medical,,,Bakı,ew_travel_agencies_xlsx,3597193,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3597193""], ""agent_codes"": [""Radio walkin medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0237,Rafn Group-Azərtourv,,,Bakı,ew_travel_agencies_xlsx,2623369,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2623369""], ""agent_codes"": [""Rafn Group-Azərtour""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0238,Rayda medical,,,Bakı,ew_travel_agencies_xlsx,3548536,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3548536""], ""agent_codes"": [""Rayda medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0239,Rena Kəngərli,,,Bakı,ew_travel_agencies_xlsx,2570782,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2570782""], ""agent_codes"": [""Rena Kəngərli""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [false], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0240,Rent A Car,,,Bakı,turlar.az,turlar-0072,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/rent-a-car-1293"", ""listings_count"": """", ""description_snippet"": ""Gündəlik, Həftəlik, Aylıq Avtomobil kirayəsi. Endirimli və keyfiyyətli Avtomobillərin kirayəsi Munasi""}"
travel-0241,Rent A Car 929,(055) 3002022,,Bakı,turlar.az,turlar-0073,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/rent-a-car-929-1288"", ""listings_count"": ""35"", ""description_snippet"": ""Sərfəli qiymətlərlə geniş avtomobil seçimi, depozit tələbi olmadan, cəmi 15 dəqiqəlik sürətli və raha""}"
travel-0242,RESTORAN FMB,,,Bakı,ew_travel_agencies_xlsx,2176306,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2176306""], ""agent_codes"": [""RESTORAN FMB""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0243,RH Golden Travel,,,Bakı,turlar.az,turlar-0074,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/rh-golden-travel-1424"", ""listings_count"": """", ""description_snippet"": ""Səyahətini unudulmaz et! RH_TRAVEL ilə Ümrə, viza, tur paketləri və fərdi səfərlər – hamısı zəmanətli""}"
travel-0244,RN travel medical,,,Bakı,ew_travel_agencies_xlsx,3284257,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3284257""], ""agent_codes"": [""RN travel medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0245,ROADX,(012) 3111095,,Bakı,turlar.az,turlar-0075,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/roadx-1451"", ""listings_count"": ""21"", ""description_snippet"": ""ROADX – korporativ və VIP müştərilər üçün premium nəqliyyat xidmətləri təqdim edən brenddir. Təhlükəsizlik""}"
travel-0246,RR Travel Company MMC,,,Bakı,trippost.az,trippost-0062,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/rr-travel-company-mmc/"", ""slug"": ""rr-travel-company-mmc"", ""tagline"": """"}"
travel-0247,Ruslan Verdiyev,0519564371,,Bakı,ew_travel_agencies_xlsx,2775673,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2775673""], ""agent_codes"": [""Taksi Ruslan Verdiyev""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0248,Rustar,,,Bakı,ew_travel_agencies_xlsx,2679849,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2679849""], ""agent_codes"": [""Rustar medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0249,Rövşən İsmayılov,0555930577,,Bakı,ew_travel_agencies_xlsx,3560394,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3560394""], ""agent_codes"": [""Taksi Rövşən İsmayılov""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [""Rövşən İsmayılov""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0250,Rəhilə Şirinova,0104194545,,Bakı,ew_travel_agencies_xlsx,2531823,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2531823""], ""agent_codes"": [""Rəhilə Şirinova""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0251,Saba Travel and Tourism,,,Bakı,turlar.az,turlar-0076,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/saba-travel-and-tourism-1417"", ""listings_count"": """", ""description_snippet"": ""SABA TRAVEL AND TOURISM MMC TURİZM SİRKƏTİ 3 ildir daxili və xarici turlar üzrə peşəkar heyyəti, il"", ""alt_values"": {""profile_url"": [""https://turlar.az/me/saba-travel-and-tourism-1327""]}}"
travel-0252,sabiroglu travel,,,Bakı,turlar.az,turlar-0078,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/sabiroglu-travel-1335"", ""listings_count"": """", ""description_snippet"": """"}"
travel-0253,SAFE TRAVEL TURİZM AGENTLİYİ,,,Bakı,turlar.az,turlar-0079,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/safe-travel-turizm-agentliyi-1257"", ""listings_count"": """", ""description_snippet"": ""SAFE ~ TRAVEL MMC sizlər üçün Ölkə Daxili 1 Günlük 2 Günlük və 3 Günlük, Məktəbli və Qurup Turlari, Xaric""}"
travel-0254,Sanal Folyo,,,Bakı,ew_travel_agencies_xlsx,2165166,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2165166""], ""agent_codes"": [""Sanal Folyo""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0255,Sanatoriums booking,,,Bakı,ew_travel_agencies_xlsx,2283147,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2283147""], ""agent_codes"": [""Sanatoriums booking leisure""], ""rate_codes"": [""Daily Rates""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0256,Sanatoriums.com,0502240201,,Bakı,ew_travel_agencies_xlsx,2253946,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2253946""], ""agent_codes"": [""Sanatoriums.com medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0257,Savtour .az medical,,,Bakı,ew_travel_agencies_xlsx,2684071,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2684071""], ""agent_codes"": [""Savtour .az medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0258,Savtour medical,,,Bakı,ew_travel_agencies_xlsx,3615818,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3615818""], ""agent_codes"": [""Savtour medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0259,SAVTOUR MMC,,,Bakı,turlar.az+trippost.az,turlar-0080,"{""sources"": [""turlar.az"", ""trippost.az""], ""profile_url"": ""https://turlar.az/me/savtour-mmc-1368"", ""listings_count"": """", ""description_snippet"": ""SAVTOUR MMC, 2016-cı İldən sİzİnlə!"", ""alt_values"": {""profile_url"": [""https://trippost.az/turizm-sirketleri/savtour-mmc/""]}, ""slug"": ""savtour-mmc"", ""tagline"": """"}"
travel-0260,Selena Tour,,,Bakı,turlar.az+trippost.az,turlar-0081,"{""sources"": [""turlar.az"", ""trippost.az""], ""profile_url"": ""https://turlar.az/me/selena-tour-1438"", ""listings_count"": """", ""description_snippet"": ""ATAA üzvü. 9 ildir ki, sizinlə birlikdə böyüyürük. Aviabiletlər. Ölkəxarici turlar. Viza dəstəyi"", ""alt_values"": {""profile_url"": [""https://trippost.az/turizm-sirketleri/selena-tour-mmc/""]}, ""slug"": ""selena-tour-mmc"", ""tagline"": """"}"
travel-0261,Sema Travel MMC,,,Bakı,turlar.az,turlar-0082,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/sema-travel-mmc-1419"", ""listings_count"": """", ""description_snippet"": ""Tur Şirketi. Tur paketər. Avia biletlər. Otel bronu. Transfer. Sığorta""}"
travel-0262,SeYa Travel MMC,,,Bakı,turlar.az,turlar-0083,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/seya-travel-mmc-1361"", ""listings_count"": """", ""description_snippet"": ""&quot;SeYa Travel&quot; Ölkədaxili, Ölkəxarici turların təşkili, Aviabiletlər, Viza Dəstəyi, Məktəbl""}"
travel-0263,Seyidi Elçin,,,Bakı,ew_travel_agencies_xlsx,2247528,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2247528""], ""agent_codes"": [""Taksi Seyidi Elçin""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0264,Shoow travel,0708111911,,Bakı,ew_travel_agencies_xlsx,2439382,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2439382""], ""agent_codes"": [""Shoow travel medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [""Feyz Hümbətli""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0265,Silkrow travel,,,Bakı,ew_travel_agencies_xlsx,3499531,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3499531""], ""agent_codes"": [""Silkrow travel""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0266,Sis travel medical,,,Bakı,ew_travel_agencies_xlsx,2707397,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2707397""], ""agent_codes"": [""Sis travel medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0267,Sizin Avtobuslar MMC,,,Bakı,turlar.az,turlar-0084,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/sizin-avtobuslar-mmc-1159"", ""listings_count"": """", ""description_snippet"": ""Azərbaycan daxilində istənilən istiqamətdə nəqliyyat xidməti həyata keçiririk. We provide transport service""}"
travel-0268,Smile tour,,,Bakı,ew_travel_agencies_xlsx,3621525,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3621525""], ""agent_codes"": [""Smile tour""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0269,SN Travel Baku,,,Bakı,turlar.az,turlar-0085,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/sn-travel-baku-1377"", ""listings_count"": """", ""description_snippet"": ""SN Travel Baku şirketi 2016-ci ildən fəaliyyətdədir. Xidmətlərimiz; Aviabilet, Otellərin bronlaşdırılması""}"
travel-0270,SPACE TRAVEL MMC,,,Bakı,turlar.az+trippost.az,turlar-0086,"{""sources"": [""turlar.az"", ""trippost.az""], ""profile_url"": ""https://turlar.az/me/space-travel-mmc-1329"", ""listings_count"": """", ""description_snippet"": ""Xidmətlərimiz Aviabilet, Otel, Transfer, Daxili turlar, Viza və.s Büdcənizə uyğun qiymətlər təklif ediri"", ""alt_values"": {""profile_url"": [""https://trippost.az/turizm-sirketleri/space-travel-mmc/""]}, ""slug"": ""space-travel-mmc"", ""tagline"": """"}"
travel-0271,STORY TRAVEL,(070) 5685370,,Bakı,turlar.az,turlar-0088,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/story-travel-1238"", ""listings_count"": ""75"", ""description_snippet"": ""&quot;Story Travel&quot; sizlər üçün Daxili və Xarici turlar, Aviabletlər,otel rezervasyonları,Viza kim""}"
travel-0272,Sultan travel medical,,,Bakı,ew_travel_agencies_xlsx,3549533,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3549533""], ""agent_codes"": [""Sultan travel medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0273,Summer Travel,,,Bakı,trippost.az,trippost-0066,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/summer-travel/"", ""slug"": ""summer-travel"", ""tagline"": """"}"
travel-0274,Summer Travel Medical,+994702581686,,Bakı,ew_travel_agencies_xlsx,2817210,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2817210""], ""agent_codes"": [""Summer Travel Medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [true], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0275,Sun-L Travel,,,Bakı,trippost.az,trippost-0067,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/sun-l-travel/"", ""slug"": ""sun-l-travel"", ""tagline"": """"}"
travel-0276,Səbuhi Məmmədov,0516656727,,Bakı,ew_travel_agencies_xlsx,2293684,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2293684""], ""agent_codes"": [""Taksi Səbuhi Məmmədov""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0277,Take Off,,,Bakı,trippost.az,trippost-0068,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/take-off/"", ""slug"": ""take-off"", ""tagline"": """"}"
