match_status,search_query,voen,tax_name,tax_legal_address,tax_legitimate,tax_legal_form,tax_charter_capital,tax_voen_registered_at,tax_state_registered_at,tax_status,tax_active,tax_vat_payer,tax_risky_payer,tax_debt,tax_authority,tax_organization_type,donor_sectors,donor_ids,donor_search_names,donor_names,donor_cities,donor_addresses,donor_phones,donor_emails,donor_websites,donor_voens,donor_categories,donor_extra_json,tax_extract_date,tax_financial_year_start,tax_financial_year_end,tax_sanctions,tax_raw_json
voen_known,voen:2004143951,2004143951,"""TURNKEY PRO SOLUTIONS"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-996,"""TURNKEY PRO SOLUTIONS"" Məhdud Məsuliyyətli Cəmiyyəti","""TURNKEY PRO SOLUTIONS"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,2004143951,Açıq Tender | Kotirovka,"{""contract_count"":""15"",""total_amount_azn"":""9316328.35"",""last_contract_date"":""2026-06-11"",""buyer_examples"":""AZƏRBAYCAN RESPUBLİKASININ EKOLOGİYA VƏ TƏBİİ SƏRVƏTLƏR NAZİRLİYİ YANINDA MİLLİ HİDROMETEOROLOGİYA XİDMƏTİ | \""İRİ ŞƏHƏRLƏRİN BİRLƏŞMİŞ SU TƏCHİZATI XİDMƏTİ\"" PUBLİK HÜQUQİ ŞƏXSİ | \""SU VƏ MELİORASİYA ELMİ TƏDQİQAT İNSTİTUTU\"" PUBLİK HÜQUQİ ŞƏXSİ | TEXNOLOJİ İSTEHSALAT KOMPLEKTLƏŞDİRMƏ İDARƏSİ | AZƏRBAYCAN MİLLİ ELMLƏR AKADEMİYASI FİZİKA İNSTİTUTU""}",,,,,
voen_known,voen:1007464471,1007464471,"""TURRUS"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,,,,,,,,,government-procurement,etender-sup-680,"""TURRUS"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""TURRUS"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,1007464471,Kotirovka | Açıq Tender,"{""contract_count"":""23"",""total_amount_azn"":""950827.25"",""last_contract_date"":""2024-11-05"",""buyer_examples"":""AZƏRBAYCAN RESPUBLİKASI DÖVLƏT GÖMRÜK KOMİTƏSİNİN \""AZƏRTERMİNALKOMPLEKS\"" BİRLİYİ | \""AZERBAİJAN INTERNATİONAL TELECOM (AZINTELECOM)\"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ | AZƏRBAYCAN RESPUBLİKASININ DİASPORLA İŞ ÜZRƏ DÖVLƏT KOMİTƏSİ | AZƏRBAYCAN RESPUBLİKASI İNSAN HÜQUQLARI ÜZRƏ MÜVƏKKİLİ  (OMBUDSMAN) | \""KADASTR VƏ YERQURULUŞU LAYİHƏ-TƏDQİQAT MƏRKƏZİ\"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ""}",,,,,
voen_known,voen:1307059641,1307059641,"""TUSİ TƏRTİBAT MƏRKƏZİ"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-2747,"""TUSİ TƏRTİBAT MƏRKƏZİ"" Məhdud Məsuliyyətli Cəmiyyəti","""TUSİ TƏRTİBAT MƏRKƏZİ"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,1307059641,Kotirovka,"{""contract_count"":""5"",""total_amount_azn"":""164350.04"",""last_contract_date"":""2024-12-06"",""buyer_examples"":""BABƏK RAYON TƏHSİL ŞÖBƏSİ | NAXÇIVAN ŞƏHƏR TƏHSİL ŞÖBƏSİ | MİNGƏÇEVİR DÖVLƏT UNİVERSİTETİ | AZƏRBAYCAN RESPUBLİKASI İNSAN HÜQUQLARI ÜZRƏ MÜVƏKKİLİ  (OMBUDSMAN)""}",,,,,
tax_matched,TUTTO BELLO,1603506711,"""TUTTO BELLO"" Məhdud Məsuliyyətli Cəmiyyəti","AZ1030, BAKI ŞƏHƏRİ NİZAMİ RAYONU, BABƏK PR, ev.34A",ANAR MƏMMƏDOV YUSİF OĞLU,Məhdud Məsuliyyətli Cəmiyyət,200,2018-12-28,,Aktiv,true,true,false,0,İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi,Məhdud məsuliyyətli cəmiyyət,exhibitions | government-procurement,expo-00329 | etender-sup-3142,TUTTO BELLO MMC | “TUTTO BELLO” Məhdud Məsuliyyətli Cəmiyyəti,TUTTO BELLO MMC | “TUTTO BELLO” Məhdud Məsuliyyətli Cəmiyyəti,Bakı,,,,,1603506711,MEDİA | TƏRƏFDAŞLAR | ÇELYABİNSK VİLAYƏTİ | MEDİA | TƏRƏFDAŞLAR | ÇELYABİNSK VİLAYƏTİ | Bir mənbə,"{""exhibitions"":""BakuBuild"",""years"":""2021 | 2022 | 2023"",""stands"":""1B130 | B1112 | B1116"",""appearance_count"":""3"",""extra_json"":""{\""appearances\"": [{\""exhibition\"": \""bakubuild\"", \""exhibition_label\"": \""BakuBuild\"", \""year\"": \""2021\"", \""category\"": \""TƏRƏFDAŞLAR\"", \""stand\"": \""B1112\"", \""company_id\"": \""6733\"", \""source_url\"": \""https://bakubuild.az/az/exhibitors-list/year/2021\""}, {\""exhibition\"": \""bakubuild\"", \""exhibition_label\"": \""BakuBuild\"", \""year\"": \""2022\"", \""category\"": \""MEDİA\"", \""stand\"": \""B1116\"", \""company_id\"": \""6733\"", \""source_url\"": \""https://bakubuild.az/az/exhibitors-list/year/2022\""}, {\""exhibition\"": \""bakubuild\"", \""exhibition_label\"": \""BakuBuild\"", \""year\"": \""2023\"", \""category\"": \""ÇELYABİNSK VİLAYƏTİ\"", \""stand\"": \""1B130\"", \""company_id\"": \""6733\"", \""source_url\"": \""https://bakubuild.az/az/exhibitors-list/year/2023\""}]}""} | {""exhibitions"":""BakuBuild"",""years"":""2021 | 2022 | 2023"",""stands"":""1B130 | B1112 | B1116"",""appearance_count"":""3"",""extra_json"":""{\""appearances\"": [{\""exhibition\"": \""bakubuild\"", \""exhibition_label\"": \""BakuBuild\"", \""year\"": \""2021\"", \""category\"": \""TƏRƏFDAŞLAR\"", \""stand\"": \""B1112\"", \""company_id\"": \""6733\"", \""source_url\"": \""https://bakubuild.az/az/exhibitors-list/year/2021\""}, {\""exhibition\"": \""bakubuild\"", \""exhibition_label\"": \""BakuBuild\"", \""year\"": \""2022\"", \""category\"": \""MEDİA\"", \""stand\"": \""B1116\"", \""company_id\"": \""6733\"", \""source_url\"": \""https://bakubuild.az/az/exhibitors-list/year/2022\""}, {\""exhibition\"": \""bakubuild\"", \""exhibition_label\"": \""BakuBuild\"", \""year\"": \""2023\"", \""category\"": \""ÇELYABİNSK VİLAYƏTİ\"", \""stand\"": \""1B130\"", \""company_id\"": \""6733\"", \""source_url\"": \""https://bakubuild.az/az/exhibitors-list/year/2023\""}]}""} | {""contract_count"":""4"",""total_amount_azn"":""3647066.12"",""last_contract_date"":""2025-12-12"",""buyer_examples"":""\""XANKƏNDİ ŞƏHƏRİNDƏ, AĞDƏRƏ VƏ XOCALI RAYONLARINDA BƏRPA, TİKİNTİ VƏ İDARƏETMƏ XİDMƏTİ\"" PUBLİK HÜQUQİ ŞƏXSİ | “CƏBRAYIL, QUBADLI VƏ ZƏNGİLAN RAYONLARINDA BƏRPA, TİKİNTİ VƏ İDARƏETMƏ XİDMƏTİ” PUBLİK HÜQUQİ ŞƏXSİ""}",2026-02-04,01.01,31.12,,"{""name"":""\""TUTTO BELLO\"" Məhdud Məsuliyyətli Cəmiyyəti"",""tin"":""1603506711"",""type"":""legalEntity"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""debt"":0,""active"":true,""vatPayer"":true,""riskyPayer"":false,""sanctions"":[],""taxOrganizationName"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""organizationType"":""Məhdud məsuliyyətli cəmiyyət"",""amountAzn"":200,""foreignAmount"":0,""foreignCurrency"":null,""legalTaxpayerStatus"":{""name"":""\""TUTTO BELLO\"" Məhdud Məsuliyyətli Cəmiyyəti"",""tin"":""1603506711"",""legalAddress"":""AZ1030, BAKI ŞƏHƏRİ NİZAMİ RAYONU, BABƏK PR, ev.34A"",""legitimate"":""ANAR MƏMMƏDOV YUSİF OĞLU"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""legalForm"":{""code"":""21"",""name"":{""az"":""Məhdud Məsuliyyətli Cəmiyyət"",""ru"":""Общество с Ограниченной Ответственностью"",""en"":""Limited Liability Company""}},""charterCapital"":200,""financialYearStart"":""01.01"",""financialYearEnd"":""31.12"",""voenRegisteredAt"":""2018-12-28"",""stateRegisteredAt"":null,""extractDate"":""2026-02-04"",""taxpayerStatus"":{""code"":""A"",""name"":{""az"":""Aktiv"",""ru"":""Активный"",""en"":""Active""}},""riskyTaxpayer"":false,""debt"":0,""tasksAndObligations"":null}}"
voen_known,voen:2002775091,2002775091,"""TUV""MMC",,,,,,,,,,,,,,government-procurement,etender-sup-8381,"""TUV""MMC","""TUV""MMC",,,,,,2002775091,Bir mənbə,"{""contract_count"":""1"",""total_amount_azn"":""6000.00"",""last_contract_date"":""2025-01-30"",""buyer_examples"":""AZƏRBAYCAN DÖVLƏT AQRAR UNİVERSİTETİ""}",,,,,
voen_known,voen:3103080401,3103080401,"""TÜGƏ"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-1835,"""TÜGƏ"" Məhdud Məsuliyyətli Cəmiyyəti","""TÜGƏ"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,3103080401,Açıq Tender | Kotirovka,"{""contract_count"":""8"",""total_amount_azn"":""845319.23"",""last_contract_date"":""2024-08-12"",""buyer_examples"":""AZƏRBAYCAN RESPUBLİKASI PREZİDENTİNİN TƏHLÜKƏSİZLİK XİDMƏTİ MİLLİ QVARDİYA | AZƏRBAYCAN RESPUBLİKASI DÖVLƏT SƏRHƏD XİDMƏTİ | AZƏRBAYCAN RESPUBLİKASI GƏNCLƏR VƏ İDMAN NAZİRLİYİ | DƏNİZKƏNARI BULVAR İDARƏSİNİN KOMMUNAL XİDMƏT,TƏMİR VƏ DƏNİZKƏNARI BULVAR ƏRAZİSİNİN MÜHAFİZƏSİ  MÜƏSSİSƏSİ""}",,,,,
voen_known,voen:2601534201,2601534201,"""TÜLPAN"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,,,,,,,,,government-procurement,etender-sup-6544,"""TÜLPAN"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""TÜLPAN"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,2601534201,-,"{""contract_count"":""2"",""total_amount_azn"":""12369.41"",""last_contract_date"":""2019-11-18"",""buyer_examples"":""AZƏRBAYCAN RESPUBLİKASI KƏND TƏSƏRRÜFATI NAZİRLİYİ AQRAR ELM VƏ İNFORMASİYA MƏSLƏHƏT MƏRKƏZİ TƏRƏVƏZÇİLİK ELMİ-TƏDQİQAT İNSTİTUTUNUN LƏNKƏRAN BÖLGƏ ZONA TƏCRÜBƏ STANSİYASI | AZƏRBAYCAN RESPUBLİKASI DÖVLƏT TURİZM AGENTLİYİ LƏNKƏRAN TURİZM İNFORMASİYA MƏRKƏZİ""}",,,,,
voen_known,voen:1302452471,1302452471,“Türk Standartları İnstitutu”nun  Azərbaycan Respublikasındakı  Nümayəndəliyi ,,,,,,,,,,,,,,government-procurement,etender-sup-10494,“Türk Standartları İnstitutu”nun  Azərbaycan Respublikasındakı  Nümayəndəliyi ,“Türk Standartları İnstitutu”nun  Azərbaycan Respublikasındakı  Nümayəndəliyi ,,,,,,1302452471,Bir mənbə,"{""contract_count"":""1"",""total_amount_azn"":""5250.00"",""last_contract_date"":""2021-04-01"",""buyer_examples"":""AZƏRBAYCAN TEXNİKİ UNİVERSİTETİ""}",,,,,
voen_known,voen:1502632801,1502632801,"""Türk Yolu Turan"" MMC",,,,,,,,,,,,,,government-procurement,etender-sup-5891,"""Türk Yolu Turan"" MMC","""Türk Yolu Turan"" MMC",,,,,,1502632801,Bir mənbə | Kotirovka,"{""contract_count"":""2"",""total_amount_azn"":""29072.84"",""last_contract_date"":""2022-12-28"",""buyer_examples"":""AZƏRBAYCAN RESPUBLİKASI FÖVQƏLADƏ HALLAR NAZİRLİYİ DÖVLƏT YANĞIN NƏZARƏTİ XİDMƏTİ | AZƏRBAYCAN RESPUBLİKASININ MƏDƏNİYYƏT NAZİRLİYİ YANINDA MƏDƏNİ İRSİN QORUNMASI, İNKİŞAFI VƏ BƏRPASI ÜZRƏ DÖVLƏT XİDMƏTİ""}",,,,,
voen_known,voen:2006144751,2006144751,“Türkan Gülçülük” Məhdud Məsuliyyətli Cəmiyyəti,,,,,,,,,,,,,,government-procurement,etender-sup-10370,“Türkan Gülçülük” Məhdud Məsuliyyətli Cəmiyyəti,“Türkan Gülçülük” Məhdud Məsuliyyətli Cəmiyyəti,,,,,,2006144751,Kotirovka,"{""contract_count"":""1"",""total_amount_azn"":""4938.30"",""last_contract_date"":""2021-07-05"",""buyer_examples"":""AZƏRBAYCAN RESPUBLİKASI XARİCİ İŞLƏR NAZİRLİYİ""}",,,,,
voen_known,voen:1806769211,1806769211,"""TÜRKİYƏ UNİFORMA"" MMC-n",,,,,,,,,,,,,,government-procurement,etender-sup-7567,"""TÜRKİYƏ UNİFORMA"" MMC-n","""TÜRKİYƏ UNİFORMA"" MMC-n",,,,,,1806769211,Bir mənbə,"{""contract_count"":""1"",""total_amount_azn"":""885.00"",""last_contract_date"":""2025-09-23"",""buyer_examples"":""AZƏRBAYCAN MİLLİ ELMLƏR AKADEMİYASININ ARXEOLOGİYA VƏ ANTROPOLOGİYA İNSTİTUTU""}",,,,,
tax_matched,Mehmanxana | MEHMANXANA | mehmanxana,1601861971,“TÜRKSOY MEHMANXANA VƏ TURİZM”  MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ,"AZ1118, BAKI ŞƏHƏRİ NİZAMİ RAYONU, QARA QARAYEV PR., ev.1, m.46",AVNİ GÜNAY .,Məhdud Məsuliyyətli Cəmiyyət,16,2013-06-05,,Aktiv,true,false,false,0,İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi,Digər kommersiya təşkilatı,hotels,hotel-19 | hotel-464 | hotel-19 | hotel-464 | hotel-19 | hotel-464 | hotel-19 | hotel-464,Mehmanxana,,Ağcabədi | Gədəbəy | Ağcabədi | Gədəbəy | Ağcabədi | Gədəbəy | Ağcabədi | Gədəbəy,"126 Heydər Əliyev Prospekti, Ağcabədi, Azerbaijan | Gədəbəy, Azerbaijan | 126 Heydər Əliyev Prospekti, Ağcabədi, Azerbaijan | Gədəbəy, Azerbaijan | 126 Heydər Əliyev Prospekti, Ağcabədi, Azerbaijan | Gədəbəy, Azerbaijan | 126 Heydər Əliyev Prospekti, Ağcabədi, Azerbaijan | Gədəbəy, Azerbaijan",994504605759 | 994505841500 | 994504605759 | 994505841500 | 994504605759 | 994505841500 | 994504605759 | 994505841500,ibrahimovarif51@gmail.com | www.mehmanxana@gmail.com | ibrahimovarif51@gmail.com | www.mehmanxana@gmail.com | ibrahimovarif51@gmail.com | www.mehmanxana@gmail.com | ibrahimovarif51@gmail.com | www.mehmanxana@gmail.com,https://www.Gədəbəymehmanxana.az,3401553462 | 5900127981 | 3401553462 | 5900127981 | 3401553462 | 5900127981 | 3401553462 | 5900127981,Hostel | Şəhər Hoteli | Hostel | Şəhər Hoteli | Hostel | Şəhər Hoteli | Hostel | Şəhər Hoteli,"{""merged_records"":[{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""},{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}]}",2026-06-24,01.01,31.12,,"{""name"":""“TÜRKSOY MEHMANXANA VƏ TURİZM”  MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ"",""tin"":""1601861971"",""type"":""legalEntity"",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""debt"":0,""active"":true,""vatPayer"":false,""riskyPayer"":false,""sanctions"":[],""taxOrganizationName"":""Naxçıvan Şəhər Vergilər İdarəsi"",""organizationType"":""Digər kommersiya təşkilatı"",""amountAzn"":null,""foreignAmount"":null,""foreignCurrency"":null,""legalTaxpayerStatus"":{""name"":""“TÜRKSOY MEHMANXANA VƏ TURİZM”  MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ"",""tin"":""1601861971"",""legalAddress"":""AZ1118, BAKI ŞƏHƏRİ NİZAMİ RAYONU, QARA QARAYEV PR., ev.1, m.46"",""legitimate"":""AVNİ GÜNAY ."",""taxAuthority"":{""code"":""19"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Bakı şəhəri Lokal Gəlirlər Baş İdarəsi"",""ru"":""Главное управление местных доходов Государственной налоговой службы при Министерстве экономики города Баку"",""en"":""Baku city Main Department of Local Revenues of the State Tax Service under the Ministry of Economy""}},""legalForm"":{""code"":""21"",""name"":{""az"":""Məhdud Məsuliyyətli Cəmiyyət"",""ru"":""Общество с Ограниченной Ответственностью"",""en"":""Limited Liability Company""}},""charterCapital"":16,""financialYearStart"":""01.01"",""financialYearEnd"":""31.12"",""voenRegisteredAt"":""2013-06-05"",""stateRegisteredAt"":null,""extractDate"":""2026-06-24"",""taxpayerStatus"":{""code"":""A"",""name"":{""az"":""Aktiv"",""ru"":""Активный"",""en"":""Active""}},""riskyTaxpayer"":false,""debt"":0,""tasksAndObligations"":null}}"
voen_known,voen:1305184611,1305184611,"""TÜV AUSTRİA AZƏRBAYCAN"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,,,,,,,,,government-procurement,etender-sup-2401,"""TÜV AUSTRİA AZƏRBAYCAN"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""TÜV AUSTRİA AZƏRBAYCAN"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,1305184611,Açıq Tender | Kotirovka | Bir mənbə | -,"{""contract_count"":""6"",""total_amount_azn"":""105372.41"",""last_contract_date"":""2023-12-05"",""buyer_examples"":""\""SOSİAL XİDMƏTLƏR AGENTLİYİ\"" PUBLİK HÜQUQİ ŞƏXSİ | \""AZERGOLD\"" QAPALI SƏHMDAR CƏMİYYƏTİ | \""AZƏRALÜMİNİUM\"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ""}",,,,,
voen_known,voen:1400298741,1400298741,"""TV MR AZ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,,,,,,,,,government-procurement,etender-sup-6157,"""TV MR AZ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""TV MR AZ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,1400298741,Bir mənbə | -,"{""contract_count"":""2"",""total_amount_azn"":""149477.66"",""last_contract_date"":""2021-05-30"",""buyer_examples"":""İCTİMAİ TELEVİZİYA VƏ RADİO YAYIMLARI ŞİRKƏTİ""}",,,,,
voen_known,voen:1304813311,1304813311,"""TV-MEDİA AZERBAİJAN"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,,,,,,,,,government-procurement,etender-sup-3212,"""TV-MEDİA AZERBAİJAN"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""TV-MEDİA AZERBAİJAN"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,1304813311,Bir mənbə | Kotirovka | Açıq Tender,"{""contract_count"":""4"",""total_amount_azn"":""546613.00"",""last_contract_date"":""2025-08-06"",""buyer_examples"":""AZƏRBAYCAN RESPUBLİKASININ DÖVLƏT TURİZM AGENTLİYİ | BAKI SAĞLAMLIQ MƏRKƏZİ PUBLİK HÜQUQİ ŞƏXS""}",,,,,
voen_known,voen:1101408601,1101408601,“TVM İNŞAAT” Məhdud Məsuliyyətli Cəmiyyəti ,,,,,,,,,,,,,,government-procurement,etender-sup-1227,“TVM İNŞAAT” Məhdud Məsuliyyətli Cəmiyyəti ,“TVM İNŞAAT” Məhdud Məsuliyyətli Cəmiyyəti ,,,,,,1101408601,"Açıq Tender | Açıq Tender (3,0 milyon ABŞ dollarının manat ekvivalentindən çox) | Təkliflər sorğusu","{""contract_count"":""12"",""total_amount_azn"":""277791994.36"",""last_contract_date"":""2026-04-09"",""buyer_examples"":""\""DÖVLƏT SOSİAL MÜDAFİƏ FONDU\"" PUBLİK HÜQUQİ ŞƏXSİ | AZƏRBAYCAN RESPUBLİKASI ƏDLİYYƏ NAZİRLİYİ | FÖVQƏLADƏ HALLAR NAZİRLİYİNİN ƏSASLI TİKİNTİ İDARƏSİ | AĞDAM, FÜZULİ VƏ XOCAVƏND RAYONLARINDA BƏRPA,TİKİNTİ VƏ İDARƏETMƏ XİDMƏTİ PUBLİK HÜQUQİ ŞƏXSİ | QARABAĞ İQTİSADİ RAYONUNDA BƏRPA,TİKİNTİ VƏ İDARƏETMƏ XİDMƏTİ PUBLİK HÜQUQİ ŞƏXSİ""}",,,,,
tax_matched,NS GROUP,3104149841,"""TVVİNS GROUP 2022"" Məhdud Məsuliyyətli Cəmiyyəti","AZ5800, ŞUŞA RAYONU, TURŞSU QƏSƏBƏSİ, ",ZABİL HÜSEYNOV QULƏLİ OĞLU,Məhdud Məsuliyyətli Cəmiyyət,10,2022-01-26,,Aktiv,true,true,false,776284.13,İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Qarabağ Ərazi Vergilər Baş İdarəsi,Məhdud məsuliyyətli cəmiyyət,construction-companies,insaat-0104,NS GROUP,NS GROUP,Bakı,,,,https://insaat.az/me/ns-group-297,,insaat.az,"{""profile_url"":""https://insaat.az/me/ns-group-297"",""listings_count"":"""",""description_snippet"":""Salam size yuksek keyfiyyete malik jaluzi perdeler munasib qiymete teklif edirik.Bizdən istədiyiniz nö"",""source"":""insaat.az""}",2026-06-16,01.01,31.12,[object Object],"{""name"":""\""TVVİNS GROUP 2022\"" Məhdud Məsuliyyətli Cəmiyyəti"",""tin"":""3104149841"",""type"":""legalEntity"",""taxAuthority"":{""code"":""07"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Qarabağ Ərazi Vergilər Baş İdarəsi"",""ru"":""Главное управление территориальных налогов Карабаха Государственной налоговой службы Министерства экономики"",""en"":""Karabakh Territorial Taxes General Department of the State Tax Service under the Ministry of Economy""}},""debt"":776284.13,""active"":true,""vatPayer"":true,""riskyPayer"":false,""sanctions"":[{""name"":""Maliyyə sanksiyası"",""debt"":40}],""taxOrganizationName"":""Naxçıvan Şəhər Vergilər İdarəsi"",""organizationType"":""Məhdud məsuliyyətli cəmiyyət"",""amountAzn"":null,""foreignAmount"":null,""foreignCurrency"":null,""legalTaxpayerStatus"":{""name"":""\""TVVİNS GROUP 2022\"" Məhdud Məsuliyyətli Cəmiyyəti"",""tin"":""3104149841"",""legalAddress"":""AZ5800, ŞUŞA RAYONU, TURŞSU QƏSƏBƏSİ, "",""legitimate"":""ZABİL HÜSEYNOV QULƏLİ OĞLU"",""taxAuthority"":{""code"":""07"",""name"":{""az"":""İqtisadiyyat Nazirliyi yanında Dövlət Vergi Xidmətinin Qarabağ Ərazi Vergilər Baş İdarəsi"",""ru"":""Главное управление территориальных налогов Карабаха Государственной налоговой службы Министерства экономики"",""en"":""Karabakh Territorial Taxes General Department of the State Tax Service under the Ministry of Economy""}},""legalForm"":{""code"":""21"",""name"":{""az"":""Məhdud Məsuliyyətli Cəmiyyət"",""ru"":""Общество с Ограниченной Ответственностью"",""en"":""Limited Liability Company""}},""charterCapital"":10,""financialYearStart"":""01.01"",""financialYearEnd"":""31.12"",""voenRegisteredAt"":""2022-01-26"",""stateRegisteredAt"":null,""extractDate"":""2026-06-16"",""taxpayerStatus"":{""code"":""A"",""name"":{""az"":""Aktiv"",""ru"":""Активный"",""en"":""Active""}},""riskyTaxpayer"":false,""debt"":777383.41,""tasksAndObligations"":null}}"
voen_known,voen:1505023841,1505023841,"""TYANA"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,,,,,,,,,government-procurement,etender-sup-9661,"""TYANA"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","""TYANA"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,,,,,1505023841,Açıq Tender,"{""contract_count"":""1"",""total_amount_azn"":""92800.00"",""last_contract_date"":""2022-12-06"",""buyer_examples"":""\""DƏNİZKƏNARI BULVAR İDARƏSİ\"" PUBLİK HÜQUQİ ŞƏXSİ""}",,,,,
voen_known,voen:2006192091,2006192091,"""TZ-STONE"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-3555,"""TZ-STONE"" Məhdud Məsuliyyətli Cəmiyyəti","""TZ-STONE"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,2006192091,Açıq Tender | Kotirovka,"{""contract_count"":""4"",""total_amount_azn"":""252443.74"",""last_contract_date"":""2021-03-03"",""buyer_examples"":""AILƏ, QADİN VƏ UŞAQ PROBLEMLƏRİ ÜZRƏ DÖVLƏT KOMİTƏSİ | AZƏRBAYCAN RESPUBLİKASI AİLƏ, QADIN VƏ UŞAQ PROBLEMLƏRİ ÜZRƏ DÖVLƏT KOMİTƏSİNİN QƏBƏLƏ UŞAQ VƏ AİLƏLƏRƏ DƏSTƏK MƏRKƏZİ""}",,,,,
voen_known,voen:2003540111,2003540111,"""U AND R COMPANY"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,,,,,,,,,government-procurement,etender-sup-5382,"""U AND R COMPANY"" Məhdud Məsuliyyətli Cəmiyyəti","""U AND R COMPANY"" Məhdud Məsuliyyətli Cəmiyyəti",,,,,,2003540111,Bir mənbə | Açıq Tender,"{""contract_count"":""2"",""total_amount_azn"":""91971.65"",""last_contract_date"":""2025-06-04"",""buyer_examples"":""\""İQTİSADİ ZONALARIN İNKİŞAFI AGENTLİYİ\"" PUBLİK HÜQUQİ ŞƏXSİ""}",,,,,
